MESE,ANNO,REGIONE,COD ISTAT REGIONE,STATO ESTERO,CODICE ISO STATO,TIPO SOGGETTO,RETTIFICHE,CAMBI DI RESIDENZA,AUTOCERTIFICAZIONI,VISURE,CERTIFICATI,TOTALE
12,2021,LOMBARDIA,03,EMIRATI ARABI UNITI,ARE,AIRE,0,0,3,3,7,13
12,2021,PIEMONTE,01,EMIRATI ARABI UNITI,ARE,AIRE,1,0,1,1,3,6
12,2021,SICILIA,19,EMIRATI ARABI UNITI,ARE,AIRE,0,0,0,0,2,2
12,2021,TOSCANA,09,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,0,0,1
12,2021,TRENTINO ALTO ADIGE,04,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,0,0,1
12,2021,VENETO,05,EMIRATI ARABI UNITI,ARE,AIRE,0,0,2,3,0,5
12,2021,EMILIA ROMAGNA,08,FEDERAZIONE RUSSA,RUS,AIRE,0,0,0,0,2,2
12,2021,LAZIO,12,FEDERAZIONE RUSSA,RUS,AIRE,0,0,1,2,5,8
12,2021,LOMBARDIA,03,FEDERAZIONE RUSSA,RUS,AIRE,0,0,0,2,1,3
12,2021,PIEMONTE,01,FEDERAZIONE RUSSA,RUS,AIRE,0,0,0,4,1,5
12,2021,VENETO,05,FEDERAZIONE RUSSA,RUS,AIRE,0,0,1,0,0,1
12,2021,LAZIO,12,FILIPPINE,PHL,AIRE,2,0,0,0,0,2
12,2021,TOSCANA,09,FILIPPINE,PHL,AIRE,1,0,1,0,0,2
12,2021,SARDEGNA,20,FINLANDIA,FIN,AIRE,0,0,0,1,1,2
12,2021,SICILIA,19,FINLANDIA,FIN,AIRE,0,0,0,3,5,8
12,2021,VENETO,05,FINLANDIA,FIN,AIRE,1,0,0,1,4,6
12,2021,ABRUZZO,13,FRANCIA,FRA,AIRE,0,0,0,1,7,8
12,2021,BASILICATA,17,FRANCIA,FRA,AIRE,1,0,0,0,0,1
12,2021,CALABRIA,18,FRANCIA,FRA,AIRE,0,0,1,0,0,1
12,2021,CAMPANIA,15,FRANCIA,FRA,AIRE,8,0,11,12,34,65
12,2021,EMILIA ROMAGNA,08,FRANCIA,FRA,AIRE,3,0,3,1,1,8
12,2021,LAZIO,12,FRANCIA,FRA,AIRE,8,0,3,31,21,63
12,2021,LIGURIA,07,FRANCIA,FRA,AIRE,10,0,11,14,18,53
12,2021,LOMBARDIA,03,FRANCIA,FRA,AIRE,7,0,19,21,53,100
12,2021,MARCHE,11,FRANCIA,FRA,AIRE,0,0,3,3,5,11
12,2021,MOLISE,14,FRANCIA,FRA,AIRE,0,0,0,0,1,1
12,2021,PIEMONTE,01,FRANCIA,FRA,AIRE,4,0,8,13,15,40
12,2021,PUGLIA,16,FRANCIA,FRA,AIRE,4,0,3,3,6,16
12,2021,SARDEGNA,20,FRANCIA,FRA,AIRE,0,0,0,3,0,3
12,2021,SICILIA,19,FRANCIA,FRA,AIRE,6,0,5,14,10,35
12,2021,TOSCANA,09,FRANCIA,FRA,AIRE,1,0,4,5,3,13
12,2021,TRENTINO ALTO ADIGE,04,FRANCIA,FRA,AIRE,0,0,1,1,0,2
12,2021,VALLE D'AOSTA,02,FRANCIA,FRA,AIRE,0,0,0,0,1,1
12,2021,VENETO,05,FRANCIA,FRA,AIRE,5,0,9,6,10,30
12,2021,ABRUZZO,13,GERMANIA,DEU,AIRE,1,0,3,2,1,7
12,2021,BASILICATA,17,GERMANIA,DEU,AIRE,0,0,1,2,0,3
12,2021,CALABRIA,18,GERMANIA,DEU,AIRE,1,0,4,3,5,13
12,2021,CAMPANIA,15,GERMANIA,DEU,AIRE,8,0,8,22,20,58
12,2021,EMILIA ROMAGNA,08,GERMANIA,DEU,AIRE,0,0,3,4,7,14
12,2021,FRIULI VENEZIA GIULIA,06,GERMANIA,DEU,AIRE,0,0,2,1,1,4
12,2021,LAZIO,12,GERMANIA,DEU,AIRE,10,0,11,27,16,64
12,2021,LIGURIA,07,GERMANIA,DEU,AIRE,1,0,1,0,0,2
12,2021,LOMBARDIA,03,GERMANIA,DEU,AIRE,5,0,11,23,25,64
12,2021,MARCHE,11,GERMANIA,DEU,AIRE,1,0,0,3,4,8
12,2021,MOLISE,14,GERMANIA,DEU,AIRE,0,0,1,0,0,1
12,2021,PIEMONTE,01,GERMANIA,DEU,AIRE,3,0,7,6,11,27
12,2021,PUGLIA,16,GERMANIA,DEU,AIRE,2,0,8,4,9,23
12,2021,SARDEGNA,20,GERMANIA,DEU,AIRE,1,0,7,0,2,10
12,2021,SICILIA,19,GERMANIA,DEU,AIRE,7,0,12,33,12,64
12,2021,TOSCANA,09,GERMANIA,DEU,AIRE,1,0,3,3,1,8
12,2021,TRENTINO ALTO ADIGE,04,GERMANIA,DEU,AIRE,2,0,4,3,11,20
12,2021,UMBRIA,10,GERMANIA,DEU,AIRE,0,0,3,8,0,11
12,2021,VENETO,05,GERMANIA,DEU,AIRE,0,0,6,12,15,33
12,2021,EMILIA ROMAGNA,08,GIAPPONE,JPN,AIRE,0,0,0,0,2,2
12,2021,LAZIO,12,GIAPPONE,JPN,AIRE,3,0,0,1,1,5
12,2021,LOMBARDIA,03,GIAPPONE,JPN,AIRE,1,0,0,0,0,1
12,2021,PUGLIA,16,GIAPPONE,JPN,AIRE,0,0,3,0,0,3
12,2021,LAZIO,12,GIORDANIA,JOR,AIRE,0,0,0,0,1,1
12,2021,UMBRIA,10,GIORDANIA,JOR,AIRE,0,0,0,1,0,1
12,2021,EMILIA ROMAGNA,08,GRECIA,GRC,AIRE,0,0,0,0,1,1
12,2021,LAZIO,12,GRECIA,GRC,AIRE,2,0,0,0,0,2
12,2021,VENETO,05,GRECIA,GRC,AIRE,2,0,1,0,0,3
12,2021,LAZIO,12,INDIA,IND,AIRE,0,0,0,0,1,1
12,2021,LOMBARDIA,03,INDONESIA,IDN,AIRE,1,0,1,0,3,5
12,2021,SARDEGNA,20,INDONESIA,IDN,AIRE,1,0,0,0,0,1
12,2021,ABRUZZO,13,IRLANDA,IRL,AIRE,0,0,1,0,0,1
12,2021,CAMPANIA,15,IRLANDA,IRL,AIRE,2,0,3,4,3,12
12,2021,EMILIA ROMAGNA,08,IRLANDA,IRL,AIRE,0,0,0,2,0,2
12,2021,LAZIO,12,IRLANDA,IRL,AIRE,0,0,0,1,3,4
12,2021,LOMBARDIA,03,IRLANDA,IRL,AIRE,1,0,2,0,3,6
12,2021,MARCHE,11,IRLANDA,IRL,AIRE,1,0,1,0,1,3
12,2021,MOLISE,14,IRLANDA,IRL,AIRE,0,0,0,1,1,2
12,2021,SARDEGNA,20,IRLANDA,IRL,AIRE,0,0,0,0,5,5
12,2021,SICILIA,19,IRLANDA,IRL,AIRE,2,0,1,3,2,8
12,2021,TOSCANA,09,IRLANDA,IRL,AIRE,1,0,0,1,1,3
12,2021,VENETO,05,IRLANDA,IRL,AIRE,0,0,1,3,1,5
12,2021,EMILIA ROMAGNA,08,ISRAELE,ISR,AIRE,0,0,1,4,1,6
12,2021,PIEMONTE,01,ISRAELE,ISR,AIRE,1,0,1,0,0,2
12,2021,EMILIA ROMAGNA,08,KAZAKHSTAN,KAZ,AIRE,0,0,0,0,2,2
12,2021,EMILIA ROMAGNA,08,KUWAIT,KWT,AIRE,0,0,3,4,7,14
12,2021,LOMBARDIA,03,LETTONIA,LVA,AIRE,2,0,1,0,0,3
12,2021,TOSCANA,09,LETTONIA,LVA,AIRE,0,0,1,1,0,2
12,2021,LOMBARDIA,03,LIECHTENSTEIN,LIE,AIRE,1,0,0,0,0,1
12,2021,SICILIA,19,LIECHTENSTEIN,LIE,AIRE,2,0,0,0,0,2
12,2021,EMILIA ROMAGNA,08,LITUANIA,LTU,AIRE,1,0,0,0,0,1
12,2021,ABRUZZO,13,LUSSEMBURGO,LUX,AIRE,0,0,0,0,2,2
12,2021,CAMPANIA,15,LUSSEMBURGO,LUX,AIRE,0,0,2,4,0,6
12,2021,EMILIA ROMAGNA,08,LUSSEMBURGO,LUX,AIRE,0,0,0,0,1,1
12,2021,LAZIO,12,LUSSEMBURGO,LUX,AIRE,0,0,0,1,2,3
12,2021,LIGURIA,07,LUSSEMBURGO,LUX,AIRE,0,0,1,0,1,2
12,2021,LOMBARDIA,03,LUSSEMBURGO,LUX,AIRE,2,0,2,1,0,5
12,2021,PIEMONTE,01,LUSSEMBURGO,LUX,AIRE,0,0,2,2,11,15
12,2021,PUGLIA,16,LUSSEMBURGO,LUX,AIRE,0,0,0,0,1,1
12,2021,SARDEGNA,20,LUSSEMBURGO,LUX,AIRE,0,0,0,0,1,1
12,2021,SICILIA,19,LUSSEMBURGO,LUX,AIRE,1,0,0,0,1,2
12,2021,TOSCANA,09,LUSSEMBURGO,LUX,AIRE,0,0,0,1,1,2
12,2021,UMBRIA,10,LUSSEMBURGO,LUX,AIRE,1,0,1,0,0,2
12,2021,VALLE D'AOSTA,02,LUSSEMBURGO,LUX,AIRE,0,0,0,0,1,1
12,2021,VENETO,05,LUSSEMBURGO,LUX,AIRE,1,0,1,3,3,8
12,2021,ABRUZZO,13,MALAYSIA,MYS,AIRE,0,0,0,0,2,2
12,2021,EMILIA ROMAGNA,08,MALAYSIA,MYS,AIRE,0,0,0,0,2,2
12,2021,LAZIO,12,MALAYSIA,MYS,AIRE,3,0,0,1,1,5
12,2021,LOMBARDIA,03,MALAYSIA,MYS,AIRE,0,0,0,0,1,1
12,2021,ABRUZZO,13,MALTA,MLT,AIRE,0,0,1,1,0,2
12,2021,CALABRIA,18,MALTA,MLT,AIRE,0,0,1,0,0,1
12,2021,LAZIO,12,MALTA,MLT,AIRE,1,0,6,2,1,10
12,2021,LOMBARDIA,03,MALTA,MLT,AIRE,0,0,1,2,0,3
12,2021,SARDEGNA,20,MALTA,MLT,AIRE,0,0,0,2,0,2
12,2021,SICILIA,19,MALTA,MLT,AIRE,2,0,1,11,3,17
12,2021,CAMPANIA,15,MAROCCO,MAR,AIRE,0,0,1,0,0,1
12,2021,PIEMONTE,01,MAROCCO,MAR,AIRE,0,0,0,1,2,3
12,2021,SICILIA,19,MAROCCO,MAR,AIRE,0,0,0,0,1,1
12,2021,VENETO,05,MAROCCO,MAR,AIRE,0,0,0,1,3,4
12,2021,TOSCANA,09,MAURITIUS,MUS,AIRE,0,0,1,0,0,1
12,2021,BASILICATA,17,MESSICO,MEX,AIRE,0,0,1,1,1,3
12,2021,LAZIO,12,MESSICO,MEX,AIRE,1,0,3,2,5,11
12,2021,LIGURIA,07,MESSICO,MEX,AIRE,0,0,0,1,0,1
12,2021,LOMBARDIA,03,MESSICO,MEX,AIRE,1,0,2,1,4,8
12,2021,PIEMONTE,01,MESSICO,MEX,AIRE,0,0,1,0,2,3
12,2021,SICILIA,19,MESSICO,MEX,AIRE,2,0,0,0,0,2
12,2021,LIGURIA,07,MOLDOVA,MDA,AIRE,0,0,0,12,0,12
12,2021,LIGURIA,07,MONACO,MCO,AIRE,1,0,1,0,1,3
12,2021,LOMBARDIA,03,MONACO,MCO,AIRE,0,0,1,2,0,3
12,2021,TRENTINO ALTO ADIGE,04,MOZAMBICO,MOZ,AIRE,1,0,0,0,0,1
12,2021,LOMBARDIA,03,NIGER,NER,AIRE,0,0,0,1,0,1
12,2021,LAZIO,12,NORVEGIA,NOR,AIRE,0,0,1,2,4,7
12,2021,LOMBARDIA,03,NORVEGIA,NOR,AIRE,3,0,0,3,3,9
12,2021,MARCHE,11,NORVEGIA,NOR,AIRE,0,0,0,3,4,7
12,2021,PUGLIA,16,NORVEGIA,NOR,AIRE,2,0,0,0,0,2
12,2021,VENETO,05,NORVEGIA,NOR,AIRE,0,0,0,1,0,1
12,2021,UMBRIA,10,NUOVA CALEDONIA,NCL,AIRE,0,0,0,0,1,1
12,2021,LAZIO,12,NUOVA ZELANDA,NZL,AIRE,0,0,0,1,1,2
12,2021,TOSCANA,09,NUOVA ZELANDA,NZL,AIRE,0,0,0,0,1,1
12,2021,TOSCANA,09,OMAN,OMN,AIRE,0,0,0,0,1,1
12,2021,CALABRIA,18,PAESI BASSI,NLD,AIRE,2,0,1,0,0,3
12,2021,CAMPANIA,15,PAESI BASSI,NLD,AIRE,1,0,0,5,2,8
12,2021,EMILIA ROMAGNA,08,PAESI BASSI,NLD,AIRE,1,0,2,7,3,13
12,2021,FRIULI VENEZIA GIULIA,06,PAESI BASSI,NLD,AIRE,0,0,2,2,0,4
12,2021,LAZIO,12,PAESI BASSI,NLD,AIRE,4,0,10,23,6,43
12,2021,LIGURIA,07,PAESI BASSI,NLD,AIRE,0,0,0,0,1,1
12,2021,LOMBARDIA,03,PAESI BASSI,NLD,AIRE,2,0,5,7,14,28
12,2021,MARCHE,11,PAESI BASSI,NLD,AIRE,0,0,2,2,1,5
12,2021,MOLISE,14,PAESI BASSI,NLD,AIRE,0,0,0,3,0,3
12,2021,PIEMONTE,01,PAESI BASSI,NLD,AIRE,0,0,7,0,0,7
12,2021,PUGLIA,16,PAESI BASSI,NLD,AIRE,1,0,4,0,2,7
12,2021,SICILIA,19,PAESI BASSI,NLD,AIRE,1,0,2,1,0,4
12,2021,TOSCANA,09,PAESI BASSI,NLD,AIRE,0,0,0,2,0,2
12,2021,VENETO,05,PAESI BASSI,NLD,AIRE,3,0,0,2,3,8
12,2021,LAZIO,12,PANAMA,PAN,AIRE,0,0,0,0,1,1
12,2021,SICILIA,19,PANAMA,PAN,AIRE,0,0,1,0,0,1
12,2021,TOSCANA,09,PARAGUAY,PRY,AIRE,0,0,0,2,1,3
12,2021,SARDEGNA,20,PERU',PER,AIRE,0,0,0,0,2,2
12,2021,ABRUZZO,13,POLONIA,POL,AIRE,1,0,1,0,0,2
12,2021,CALABRIA,18,POLONIA,POL,AIRE,0,0,0,2,0,2
12,2021,CAMPANIA,15,POLONIA,POL,AIRE,0,0,0,1,0,1
12,2021,LAZIO,12,POLONIA,POL,AIRE,0,0,4,0,0,4
12,2021,LOMBARDIA,03,POLONIA,POL,AIRE,0,0,1,0,0,1
12,2021,MOLISE,14,POLONIA,POL,AIRE,0,0,2,0,0,2
12,2021,PIEMONTE,01,POLONIA,POL,AIRE,0,0,2,2,8,12
12,2021,VENETO,05,POLONIA,POL,AIRE,0,0,0,0,2,2
12,2021,ABRUZZO,13,PORTOGALLO,PRT,AIRE,0,0,2,0,0,2
12,2021,CALABRIA,18,PORTOGALLO,PRT,AIRE,0,0,2,2,0,4
12,2021,CAMPANIA,15,PORTOGALLO,PRT,AIRE,1,0,2,8,0,11
12,2021,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,0,0,4,2,2,8
12,2021,FRIULI VENEZIA GIULIA,06,PORTOGALLO,PRT,AIRE,0,0,0,0,5,5
12,2021,LAZIO,12,PORTOGALLO,PRT,AIRE,1,0,8,4,6,19
12,2021,LIGURIA,07,PORTOGALLO,PRT,AIRE,1,0,0,1,0,2
12,2021,LOMBARDIA,03,PORTOGALLO,PRT,AIRE,2,0,10,13,3,28
12,2021,MARCHE,11,PORTOGALLO,PRT,AIRE,0,0,0,1,1,2
12,2021,PIEMONTE,01,PORTOGALLO,PRT,AIRE,1,0,1,8,8,18
12,2021,PUGLIA,16,PORTOGALLO,PRT,AIRE,0,0,0,2,5,7
12,2021,SARDEGNA,20,PORTOGALLO,PRT,AIRE,0,0,0,0,1,1
12,2021,SICILIA,19,PORTOGALLO,PRT,AIRE,2,0,0,3,1,6
12,2021,UMBRIA,10,PORTOGALLO,PRT,AIRE,0,0,0,1,0,1
12,2021,VENETO,05,PORTOGALLO,PRT,AIRE,0,0,0,0,1,1
12,2021,ABRUZZO,13,QATAR,QAT,AIRE,0,0,0,1,3,4
12,2021,LAZIO,12,QATAR,QAT,AIRE,3,0,0,0,3,6
12,2021,LOMBARDIA,03,QATAR,QAT,AIRE,1,0,0,2,3,6
12,2021,PIEMONTE,01,QATAR,QAT,AIRE,1,0,0,0,1,2
12,2021,SARDEGNA,20,QATAR,QAT,AIRE,0,0,1,2,0,3
12,2021,ABRUZZO,13,REGNO UNITO,GBR,AIRE,0,0,1,3,11,15
12,2021,BASILICATA,17,REGNO UNITO,GBR,AIRE,0,0,0,3,0,3
12,2021,CALABRIA,18,REGNO UNITO,GBR,AIRE,4,0,2,3,1,10
12,2021,CAMPANIA,15,REGNO UNITO,GBR,AIRE,13,0,15,17,16,61
12,2021,EMILIA ROMAGNA,08,REGNO UNITO,GBR,AIRE,2,0,10,1,19,32
12,2021,FRIULI VENEZIA GIULIA,06,REGNO UNITO,GBR,AIRE,0,0,3,7,16,26
12,2021,LAZIO,12,REGNO UNITO,GBR,AIRE,23,0,20,47,43,133
12,2021,LIGURIA,07,REGNO UNITO,GBR,AIRE,2,0,10,10,12,34
12,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,12,0,12,41,33,98
12,2021,MARCHE,11,REGNO UNITO,GBR,AIRE,0,0,0,4,0,4
12,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,3,0,3,12,9,27
12,2021,PUGLIA,16,REGNO UNITO,GBR,AIRE,4,0,5,7,2,18
12,2021,SARDEGNA,20,REGNO UNITO,GBR,AIRE,3,0,5,3,11,22
12,2021,SICILIA,19,REGNO UNITO,GBR,AIRE,3,0,4,13,13,33
12,2021,TOSCANA,09,REGNO UNITO,GBR,AIRE,4,0,16,19,15,54
12,2021,TRENTINO ALTO ADIGE,04,REGNO UNITO,GBR,AIRE,0,0,1,3,1,5
12,2021,UMBRIA,10,REGNO UNITO,GBR,AIRE,0,0,2,4,0,6
12,2021,VENETO,05,REGNO UNITO,GBR,AIRE,2,0,13,22,12,49
12,2021,EMILIA ROMAGNA,08,REPUBBLICA CECA,CZE,AIRE,0,0,0,1,5,6
12,2021,LAZIO,12,REPUBBLICA CECA,CZE,AIRE,1,0,0,2,2,5
12,2021,LOMBARDIA,03,REPUBBLICA CECA,CZE,AIRE,0,0,2,0,1,3
12,2021,PIEMONTE,01,REPUBBLICA CECA,CZE,AIRE,1,0,1,4,0,6
12,2021,PUGLIA,16,REPUBBLICA CECA,CZE,AIRE,0,0,1,0,0,1
12,2021,SARDEGNA,20,REPUBBLICA CECA,CZE,AIRE,0,0,1,3,1,5
12,2021,SICILIA,19,REPUBBLICA CECA,CZE,AIRE,1,0,0,0,1,2
12,2021,TOSCANA,09,REPUBBLICA CECA,CZE,AIRE,2,0,1,5,4,12
12,2021,VENETO,05,REPUBBLICA CECA,CZE,AIRE,0,0,2,0,4,6
12,2021,LIGURIA,07,REPUBBLICA DI COREA,KOR,AIRE,0,0,1,0,0,1
12,2021,LOMBARDIA,03,REPUBBLICA DI COREA,KOR,AIRE,0,0,1,2,0,3
12,2021,CAMPANIA,15,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,0,1,1
12,2021,LAZIO,12,REPUBBLICA DOMINICANA,DOM,AIRE,1,0,0,0,0,1
12,2021,LOMBARDIA,03,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,5,1,6
12,2021,EMILIA ROMAGNA,08,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,0,7,7
12,2021,FRIULI VENEZIA GIULIA,06,REPUBBLICA POPOLARE CINESE,CHN,AIRE,1,0,0,1,0,2
12,2021,LAZIO,12,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,1,0,2,3
12,2021,LIGURIA,07,REPUBBLICA POPOLARE CINESE,CHN,AIRE,1,0,0,5,0,6
12,2021,LOMBARDIA,03,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,1,1,9,11
12,2021,MARCHE,11,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,0,3,3
12,2021,PIEMONTE,01,REPUBBLICA POPOLARE CINESE,CHN,AIRE,1,0,1,1,7,10
12,2021,PUGLIA,16,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,1,0,0,1
12,2021,SICILIA,19,REPUBBLICA POPOLARE CINESE,CHN,AIRE,1,0,1,4,2,8
12,2021,TOSCANA,09,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,0,1,1
12,2021,VENETO,05,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,6,0,0,6
12,2021,CAMPANIA,15,ROMANIA,ROU,AIRE,0,0,1,0,1,2
12,2021,EMILIA ROMAGNA,08,ROMANIA,ROU,AIRE,0,0,1,0,0,1
12,2021,LAZIO,12,ROMANIA,ROU,AIRE,0,0,2,3,0,5
12,2021,LIGURIA,07,ROMANIA,ROU,AIRE,0,0,0,0,5,5
12,2021,MARCHE,11,ROMANIA,ROU,AIRE,0,0,0,0,1,1
12,2021,VENETO,05,ROMANIA,ROU,AIRE,0,0,0,0,6,6
12,2021,EMILIA ROMAGNA,08,SAN MARINO,SMR,AIRE,1,0,1,2,7,11
12,2021,SICILIA,19,SAN MARINO,SMR,AIRE,0,0,0,1,0,1
12,2021,LAZIO,12,SENEGAL,SEN,AIRE,0,0,1,1,3,5
12,2021,SICILIA,19,SENEGAL,SEN,AIRE,0,0,0,0,3,3
12,2021,LAZIO,12,SERBIA,SRB,AIRE,0,0,1,0,0,1
12,2021,SICILIA,19,SERBIA,SRB,AIRE,0,0,0,1,0,1
12,2021,EMILIA ROMAGNA,08,SINGAPORE,SGP,AIRE,0,0,1,0,1,2
12,2021,LAZIO,12,SINGAPORE,SGP,AIRE,0,0,0,1,2,3
12,2021,LOMBARDIA,03,SINGAPORE,SGP,AIRE,0,0,0,0,1,1
12,2021,MARCHE,11,SINGAPORE,SGP,AIRE,0,0,0,2,5,7
12,2021,PIEMONTE,01,SINGAPORE,SGP,AIRE,0,0,0,1,3,4
12,2021,TOSCANA,09,SINGAPORE,SGP,AIRE,0,0,0,0,1,1
12,2021,CAMPANIA,15,SLOVACCHIA,SVK,AIRE,0,0,0,2,0,2
12,2021,FRIULI VENEZIA GIULIA,06,SLOVACCHIA,SVK,AIRE,0,0,2,1,0,3
12,2021,FRIULI VENEZIA GIULIA,06,SLOVENIA,SVN,AIRE,1,0,1,0,0,2
12,2021,PIEMONTE,01,SLOVENIA,SVN,AIRE,1,0,1,0,0,2
12,2021,VENETO,05,SLOVENIA,SVN,AIRE,2,0,1,0,0,3
12,2021,BASILICATA,17,SPAGNA,ESP,AIRE,1,0,1,5,2,9
12,2021,CALABRIA,18,SPAGNA,ESP,AIRE,0,0,2,0,0,2
12,2021,CAMPANIA,15,SPAGNA,ESP,AIRE,2,0,7,12,20,41
12,2021,EMILIA ROMAGNA,08,SPAGNA,ESP,AIRE,0,0,5,3,19,27
12,2021,FRIULI VENEZIA GIULIA,06,SPAGNA,ESP,AIRE,2,0,0,5,2,9
12,2021,LAZIO,12,SPAGNA,ESP,AIRE,16,0,17,22,24,79
12,2021,LIGURIA,07,SPAGNA,ESP,AIRE,2,0,1,1,7,11
12,2021,LOMBARDIA,03,SPAGNA,ESP,AIRE,1,0,12,16,26,55
12,2021,MARCHE,11,SPAGNA,ESP,AIRE,0,0,6,1,1,8
12,2021,PIEMONTE,01,SPAGNA,ESP,AIRE,1,0,2,4,6,13
12,2021,PUGLIA,16,SPAGNA,ESP,AIRE,2,0,0,0,4,6
12,2021,SARDEGNA,20,SPAGNA,ESP,AIRE,0,0,3,1,2,6
12,2021,SICILIA,19,SPAGNA,ESP,AIRE,9,0,6,20,7,42
12,2021,TOSCANA,09,SPAGNA,ESP,AIRE,0,0,1,2,7,10
12,2021,UMBRIA,10,SPAGNA,ESP,AIRE,0,0,1,0,0,1
12,2021,VALLE D'AOSTA,02,SPAGNA,ESP,AIRE,0,0,0,3,2,5
12,2021,VENETO,05,SPAGNA,ESP,AIRE,2,0,6,3,12,23
12,2021,ABRUZZO,13,STATI UNITI D'AMERICA,USA,AIRE,1,0,2,0,0,3
12,2021,CAMPANIA,15,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,1,3,5
12,2021,EMILIA ROMAGNA,08,STATI UNITI D'AMERICA,USA,AIRE,4,0,9,4,6,23
12,2021,FRIULI VENEZIA GIULIA,06,STATI UNITI D'AMERICA,USA,AIRE,2,0,0,0,3,5
12,2021,LAZIO,12,STATI UNITI D'AMERICA,USA,AIRE,8,0,4,6,20,38
12,2021,LIGURIA,07,STATI UNITI D'AMERICA,USA,AIRE,2,0,1,0,1,4
12,2021,LOMBARDIA,03,STATI UNITI D'AMERICA,USA,AIRE,7,0,9,8,3,27
12,2021,MARCHE,11,STATI UNITI D'AMERICA,USA,AIRE,1,0,2,0,0,3
12,2021,PIEMONTE,01,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,0,1,2
12,2021,PUGLIA,16,STATI UNITI D'AMERICA,USA,AIRE,1,0,0,4,4,9
12,2021,SARDEGNA,20,STATI UNITI D'AMERICA,USA,AIRE,0,0,2,0,0,2
12,2021,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,2,0,0,6,1,9
12,2021,TOSCANA,09,STATI UNITI D'AMERICA,USA,AIRE,4,0,6,18,10,38
12,2021,TRENTINO ALTO ADIGE,04,STATI UNITI D'AMERICA,USA,AIRE,1,0,0,8,4,13
12,2021,UMBRIA,10,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,0,1,1
12,2021,VENETO,05,STATI UNITI D'AMERICA,USA,AIRE,1,0,1,4,2,8
12,2021,VENETO,05,SUD AFRICA,ZAF,AIRE,0,0,0,2,0,2
12,2021,EMILIA ROMAGNA,08,SVEZIA,SWE,AIRE,0,0,0,0,1,1
12,2021,LOMBARDIA,03,SVEZIA,SWE,AIRE,0,0,1,0,0,1
12,2021,PIEMONTE,01,SVEZIA,SWE,AIRE,0,0,0,5,3,8
12,2021,SICILIA,19,SVEZIA,SWE,AIRE,0,0,1,0,0,1
12,2021,TOSCANA,09,SVEZIA,SWE,AIRE,0,0,2,0,0,2
12,2021,VENETO,05,SVEZIA,SWE,AIRE,0,0,0,1,4,5
12,2021,CALABRIA,18,SVIZZERA,CHE,AIRE,1,0,5,1,0,7
12,2021,CAMPANIA,15,SVIZZERA,CHE,AIRE,1,0,5,4,12,22
12,2021,EMILIA ROMAGNA,08,SVIZZERA,CHE,AIRE,1,0,7,8,17,33
12,2021,FRIULI VENEZIA GIULIA,06,SVIZZERA,CHE,AIRE,1,0,1,0,0,2
12,2021,LAZIO,12,SVIZZERA,CHE,AIRE,3,0,7,5,13,28
12,2021,LIGURIA,07,SVIZZERA,CHE,AIRE,0,0,0,0,4,4
12,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,7,0,29,26,51,113
12,2021,MOLISE,14,SVIZZERA,CHE,AIRE,0,0,0,5,0,5
12,2021,PIEMONTE,01,SVIZZERA,CHE,AIRE,3,0,4,7,8,22
12,2021,PUGLIA,16,SVIZZERA,CHE,AIRE,0,0,2,3,9,14
12,2021,SARDEGNA,20,SVIZZERA,CHE,AIRE,0,0,3,3,2,8
12,2021,SICILIA,19,SVIZZERA,CHE,AIRE,3,0,5,12,11,31
12,2021,TOSCANA,09,SVIZZERA,CHE,AIRE,1,0,1,0,4,6
12,2021,TRENTINO ALTO ADIGE,04,SVIZZERA,CHE,AIRE,0,0,0,1,4,5
12,2021,UMBRIA,10,SVIZZERA,CHE,AIRE,0,0,0,0,2,2
12,2021,VENETO,05,SVIZZERA,CHE,AIRE,2,0,5,2,6,15
12,2021,MOLISE,14,TANZANIA,TZA,AIRE,0,0,2,0,0,2
12,2021,CAMPANIA,15,THAILANDIA,THA,AIRE,0,0,0,1,0,1
12,2021,EMILIA ROMAGNA,08,THAILANDIA,THA,AIRE,0,0,4,0,0,4
12,2021,LOMBARDIA,03,THAILANDIA,THA,AIRE,0,0,1,0,5,6
12,2021,MARCHE,11,THAILANDIA,THA,AIRE,0,0,0,4,2,6
12,2021,PIEMONTE,01,THAILANDIA,THA,AIRE,0,0,3,3,0,6
